typeID,materialTypeID,quantity
41488,11539,32
41488,11554,118
41489,34,1502
41489,35,440
41489,36,252
41489,38,13
41489,39,6
41489,40,6
41490,34,1502
41490,35,440
41490,36,252
41490,38,13
41490,39,6
41490,40,6
41491,34,792846
41491,35,422937
41491,36,87632
41491,37,48124
41491,38,12506
41491,39,3461
41491,40,5379
41492,34,792846
41492,35,422937
41492,36,87632
41492,37,48124
41492,38,12506
41492,39,3461
41492,40,5379
41493,34,792846
41493,35,422937
41493,36,87632
41493,37,48124
41493,38,12506
41493,39,3461
41493,40,5379
41493,9838,1099
41493,11399,239
41493,11539,220
41493,11554,632
41494,34,792846
41494,35,422937
41494,36,87632
41494,37,48124
41494,38,12506
41494,39,3461
41494,40,5379
41494,9838,1099
41494,11399,239
41494,11539,220
41494,11554,632
41495,34,792846
41495,35,422937
41495,36,87632
41495,37,48124
41495,38,12506
41495,39,3461
41495,40,5379
41495,9838,1099
41495,11399,239
41495,11539,220
41495,11554,632
41498,34,3427873
41498,35,828117
41498,36,314957
41498,37,52033
41498,38,15823
41498,39,4534
41498,40,2266
41499,34,3427873
41499,35,828117
41499,36,314957
41499,37,52033
41499,38,15823
41499,39,4534
41499,40,2266
41500,34,3427873
41500,35,828117
41500,36,314957
41500,37,52033
41500,38,15823
41500,39,4534
41500,40,2266
41500,9848,1284
41500,11399,4589
41500,11539,2545
41501,34,3427873
41501,35,828117
41501,36,314957
41501,37,52033
41501,38,15823
41501,39,4534
41501,40,2266
41501,9848,1284
41501,11399,4589
41501,11539,2545
41502,34,3427873
41502,35,828117
41502,36,314957
41502,37,52033
41502,38,15823
41502,39,4534
41502,40,2266
41502,9848,1284
41502,11399,4589
41502,11539,2545
41503,34,1057824
41503,35,477063
41503,36,90903
41503,37,63985
41503,38,15573
41503,39,4731
41503,40,5001
41504,34,834277
41504,35,611423
41504,36,116778
41504,37,72656
41504,38,12230
41504,39,4977
41504,40,6341
41505,34,3826117
41505,35,828100
41505,36,342157
41505,37,56183
41505,38,16433
41505,39,5466
41505,40,2500
41506,34,3826117
41506,35,828100
41506,36,342157
41506,37,56183
41506,38,16433
41506,39,5466
41506,40,2500
41507,34,3826117
41507,35,828100
41507,36,342157
41507,37,56183
41507,38,16433
41507,39,5466
41507,40,2500
41507,9838,489
41507,11399,453
41507,11556,592
41508,34,3826117
41508,35,828100
41508,36,342157
41508,37,56183
41508,38,16433
41508,39,5466
41508,40,2500
41508,9838,489
41508,11399,453
41508,11556,592
41509,34,3826117
41509,35,828100
41509,36,342157
41509,37,56183
41509,38,16433
41509,39,5466
41509,40,2500
41509,9838,489
41509,11399,453
41509,11556,592
41510,34,3826117
41510,35,828100
41510,36,342157
41510,37,56183
41510,38,16433
41510,39,5466
41510,40,2500
41510,9838,489
41510,11399,453
41510,11556,592
41511,34,674218
41511,35,351768
41511,36,77331
41511,37,44403
41511,38,7793
41511,39,3385
41511,40,3157
41512,34,674218
41512,35,351768
41512,36,77331
41512,37,44403
41512,38,7793
41512,39,3385
41512,40,3157
41513,34,674218
41513,35,351768
41513,36,77331
41513,37,44403
41513,38,7793
41513,39,3385
41513,40,3157
41514,34,674218
41514,35,351768
41514,36,77331
41514,37,44403
41514,38,7793
41514,39,3385
41514,40,3157
41514,9848,525
41514,11399,228
41514,11538,261
41515,34,481967
41515,35,363962
41515,36,57868
41515,37,38998
41515,38,9084
41515,39,2595
41515,40,3117
41516,34,529955
41516,35,366818
41516,36,56273
41516,37,32450
41516,38,6466
41516,39,2651
41516,40,3411
41517,34,3
41517,35,4
41517,36,5
41517,37,5
41517,38,3
41517,39,3
41517,40,2
41518,34,4
41518,35,2
41518,36,3
41518,37,3
41518,38,5
41518,39,5
41518,40,2
41519,35,1
41519,36,3
41519,37,1
41519,38,2
41519,39,2
41519,40,4
41520,34,4
41520,35,2
41520,36,1
41520,37,5
41520,39,5
41520,40,2
41521,36,1
41521,37,1
41521,38,4
41521,39,5
41522,35,4
41522,36,3
41522,37,3
41522,38,2
41522,39,2
41522,40,4
41523,34,5
41523,38,3
41523,39,3
41523,40,3
41524,34,3
41524,36,4
41524,38,5
41524,39,3
41524,40,3
41525,34,481967
41525,35,363962
41525,36,57868
41525,37,38998
41525,38,9084
41525,39,2595
41525,40,3117
41525,11399,554
41525,11543,416
41525,11558,475
41526,34,481967
41526,35,363962
41526,36,57868
41526,37,38998
41526,38,9084
41526,39,2595
41526,40,3117
41526,11399,554
41526,11543,416
41526,11558,475
41527,34,481967
41527,35,363962
41527,36,57868
41527,37,38998
41527,38,9084
41527,39,2595
41527,40,3117
41527,11399,554
41527,11543,416
41527,11558,475
41528,34,529955
41528,35,366818
41528,36,56273
41528,37,32450
41528,38,6466
41528,39,2651
41528,40,3411
41528,9838,308
41528,11399,480
41528,11557,407
41529,34,529955
41529,35,366818
41529,36,56273
41529,37,32450
41529,38,6466
41529,39,2651
41529,40,3411
41529,9838,308
41529,11399,480
41529,11557,407
41530,34,529955
41530,35,366818
41530,36,56273
41530,37,32450
41530,38,6466
41530,39,2651
41530,40,3411
41530,9838,308
41530,11399,480
41530,11557,407
41531,34,529955
41531,35,366818
41531,36,56273
41531,37,32450
41531,38,6466
41531,39,2651
41531,40,3411
41531,9838,308
41531,11399,480
41531,11557,407
41533,34,912
41533,35,198
41533,36,542
41533,37,5
41533,40,2
41534,34,912
41534,35,198
41534,36,542
41534,37,5
41534,40,2
41548,34,1559524
41548,35,702702
41548,36,71091
41548,37,11189
41548,38,2602
41548,39,3214
41548,40,822
41549,34,1502299
41549,35,693216
41549,36,66912
41549,37,10412
41549,38,2622
41549,39,3132
41549,40,788
41550,34,1658139
41550,35,685030
41550,36,66264
41550,37,12300
41550,38,2580
41550,39,3168
41550,40,772
41551,34,1522600
41551,35,694674
41551,36,66592
41551,37,12650
41551,38,2520
41551,39,3412
41551,40,776
41565,34,2201418
41565,35,434123
41565,36,110079
41565,37,45664
41565,38,7656
41565,39,2268
41565,40,1528
41566,34,2201418
41566,35,434123
41566,36,110079
41566,37,45664
41566,38,7656
41566,39,2268
41566,40,1528
42124,21009,98
42124,21011,518
42124,21013,84
42124,21017,336
42124,21019,98
42124,21021,182
42124,21023,154
42124,21025,126
42124,21035,84
42124,21037,182
42124,21039,392
42124,24558,224
42124,24560,112
42125,21009,480
42125,21013,1200
42125,21017,1200
42125,21019,360
42125,21021,720
42125,21023,600
42125,21025,960
42125,21029,4200
42125,21035,480
42125,21037,600
42125,24558,600
42125,24560,600
42126,21009,1260
42126,21011,4725
42126,21013,945
42126,21017,3465
42126,21019,1260
42126,21021,1890
42126,21023,1575
42126,21025,1260
42126,21035,630
42126,21037,1890
42126,24545,3150
42126,24547,1575
42126,24556,4725
42126,24558,2205
42126,24560,945
42145,38,1
42145,39,1
42145,40,1
42146,38,1
42146,39,1
42146,40,1
42200,38,1
42200,39,1
42200,40,1
42201,38,1
42201,39,1
42201,40,1
42202,38,1
42202,39,1
42202,40,1
42203,38,1
42203,39,1
42203,40,1
42204,38,1
42204,39,1
42204,40,1
42205,38,1
42205,39,1
42205,40,1
42206,38,1
42206,39,1
42206,40,1
42207,38,1
42207,39,1
42207,40,1
42208,38,1
42208,39,1
42208,40,1
42209,38,1
42209,39,1
42209,40,1
42210,38,1
42210,39,1
42210,40,1
42211,38,1
42211,39,1
42211,40,1
42212,38,1
42212,39,1
42212,40,1
42213,38,1
42213,39,1
42213,40,1
42214,38,1
42214,39,1
42214,40,1
42215,38,1
42215,39,1
42215,40,1
42232,40,8
42232,25335,13
42233,48927,88
42234,48927,88
42240,34,672
42240,35,62
42240,36,396
42240,37,11
42240,38,6
42240,39,6
42240,40,8
42240,11399,4
42241,21009,266
42241,21011,667
42241,21013,400
42241,21017,667
42241,21019,667
42241,21021,667
42241,21023,133
42241,21025,667
42241,21035,400
42241,21037,533
42241,24545,667
42241,24547,667
42241,24556,667
42241,24558,667
42241,24560,667
42242,21009,8
42242,21013,10
42242,21017,30
42242,21019,20
42242,21021,21
42242,21023,10
42242,21025,10
42242,21029,6
42242,21035,10
42242,21037,16
42242,21039,30
42242,24558,19
42242,24560,10
42243,21009,9
42243,21011,44
42243,21013,7
42243,21017,33
42243,21019,9
42243,21021,16
42243,21023,9
42243,21025,11
42243,21035,7
42243,21037,16
42243,21039,33
42243,24558,19
42243,24560,10
42244,34,3400000
42244,35,1200000
42244,36,200000
42244,37,60000
42244,38,20000
42244,39,6500
42244,40,3500
42245,34,659871
42245,35,165622
42245,36,43364
42245,37,10397
42245,38,2562
42245,39,1280
42245,40,322
42245,3828,75
42245,11399,90
42245,11532,75
42245,11537,263
42245,11539,1800
42245,11543,2250
42245,11549,23
42245,11554,750
42245,11557,150
42246,34,22798
42246,35,6133
42246,36,2949
42246,37,401
42246,38,88
42246,39,34
42246,3828,23
42246,11399,15
42246,11532,30
42246,11537,68
42246,11539,165
42246,11543,300
42246,11549,3
42246,11554,60
42246,11557,15
42522,34,400000
42522,35,300000
42522,36,50000
42522,37,100000
42522,38,50000
42522,39,10000
42522,40,10000
42522,16272,100000
42526,34,949
42526,37,111
42526,38,56
42526,40,22
42526,2346,3
42527,34,949
42527,37,111
42527,38,56
42527,40,22
42527,2346,3
42528,34,949
42528,37,111
42528,38,56
42528,40,22
42528,2346,3
42529,34,949
42529,37,111
42529,38,56
42529,40,22
42529,2346,3
42530,34,949
42530,37,111
42530,38,56
42530,40,22
42530,2346,3
42531,48927,88
42541,48927,185
42685,34,1
42690,34,502
42690,35,297
42690,36,334
42690,37,197
42690,39,4
42690,2867,1
42690,2876,1
42694,34,100
42694,37,100
42694,16272,300
42694,17888,100
42694,17889,100
42695,34,100
42695,37,100
42695,16272,300
42695,17888,100
42695,17889,100
42696,34,100
42696,37,100
42696,16272,300
42696,17888,100
42696,17889,100
42829,34,500
42829,37,500
42829,16272,500
42830,34,500
42830,37,500
42830,16272,500
42831,34,500
42831,37,500
42831,16272,500
42832,34,100
42832,37,100
42832,16272,300
42832,16274,100
42832,17887,100
42833,34,100
42833,37,100
42833,16272,300
42833,16274,100
42833,17887,100
42834,34,100
42834,37,100
42834,16272,300
42834,16274,100
42834,17887,100
42835,34,100
42835,37,100
42835,16272,300
42835,16274,100
42835,17888,100
42836,34,100
42836,37,100
42836,16272,300
42836,16274,100
42836,17888,100
42837,34,100
42837,37,100
42837,16272,300
42837,16274,100
42837,17888,100
42838,34,100
42838,37,100
42838,16272,300
42838,17887,100
42838,17889,100
42839,34,100
42839,37,100
42839,16272,300
42839,17887,100
42839,17889,100
42840,34,100
42840,37,100
42840,16272,300
42840,17887,100
42840,17889,100
42890,34,2742299
42890,35,662493
42890,36,251964
42890,37,41627
42890,38,12658
42890,39,3626
42890,40,1812
42890,9842,170
42890,11399,186
42890,11540,170
43551,34,949
43551,37,111
43551,38,56
43551,40,22
43551,2346,3
43551,9840,12
43551,11399,5
43551,11539,4
43551,11541,8
43551,16681,33
43551,16682,17
43552,34,949
43552,37,111
43552,38,56
43552,40,22
43552,2346,3
43552,9840,12
43552,11399,5
43552,11539,8
43552,11541,4
43552,16681,33
43552,16682,17
43554,34,949
43554,37,111
43554,38,56
43554,40,22
43554,2346,3
43554,9840,12
43554,11399,5
43554,11539,4
43554,11540,8
43554,16681,33
43554,16682,17
43555,34,949
43555,37,111
43555,38,56
43555,40,22
43555,2346,3
43555,9840,12
43555,11399,5
43555,11538,6
43555,11540,6
43555,16681,33
43555,16682,17
43556,34,949
43556,37,111
43556,38,56
43556,40,22
43556,2346,3
43556,9840,12
43556,11399,5
43556,11538,10
43556,11541,2
43556,16681,33
43556,16682,17
43658,34,5700000
43658,35,1150000
43658,36,500000
43658,37,76000
43658,38,22000
43658,39,8000
43658,40,4000
43660,34,5700000
43660,35,1150000
43660,36,500000
43660,37,76000
43660,38,22000
43660,39,8000
43660,40,4000
43662,34,5700000
43662,35,1150000
43662,36,500000
43662,37,76000
43662,38,22000
43662,39,8000
43662,40,4000
43664,34,5700000
43664,35,1150000
43664,36,500000
43664,37,76000
43664,38,22000
43664,39,8000
43664,40,4000
43681,34,37470
43681,35,17250
43681,36,8101
43681,37,1547
43681,38,597
43681,39,360
43681,40,532
43681,3687,30
43681,3689,110
43681,9842,30
43681,11399,265
43681,11531,20
43681,11535,45
43681,11541,523
43681,11545,500
43681,11547,15
43681,11553,120
43681,11556,45
43681,11689,80
43681,21815,50
43681,28361,600
43681,28362,350
43681,28363,125
43681,28364,125
43681,28365,150
43681,28366,75
43694,34,77
43694,37,4
43694,38,13
43694,40,2
43694,9848,5
43694,11399,3
43694,11541,1
43694,11689,1
43694,21815,3
43694,28361,15
43694,28362,14
43694,28363,11
43694,28364,9
43694,28366,1
43699,34,385
43699,37,20
43699,38,65
43699,40,10
43700,34,385
43700,37,20
43700,38,65
43700,40,10
43700,9848,25
43700,11399,15
43700,11541,5
43700,11689,5
43701,34,385
43701,37,20
43701,38,65
43701,40,10
43701,9848,25
43701,11399,15
43701,11541,5
43701,11689,5
43701,21815,10
43701,28361,64
43701,28362,54
43701,28363,42
43701,28364,36
43701,28365,22
43701,28366,10
43704,25590,72000
43704,25591,120000
43704,25592,120000
43704,25593,120000
43704,25594,120000
43704,25597,120000
43704,25598,36000
43704,25599,120000
43704,25601,108000
43704,25604,120000
43705,25609,2500
43705,25610,25000
43705,25611,150000
43705,25612,150000
43705,25613,25000
43705,25616,125000
43705,25617,2000
43705,25618,150000
43705,25620,3500
43705,25623,25000
43707,25590,7200
43707,25591,12000
43707,25592,12000
43707,25593,12000
43707,25594,12000
43707,25597,12000
43707,25598,3600
43707,25599,12000
43707,25601,10800
43707,25604,12000
43708,25609,200
43708,25610,2000
43708,25611,12000
43708,25612,12000
43708,25613,2000
43708,25616,10000
43708,25617,160
43708,25618,12000
43708,25620,280
43708,25623,2000
43709,25590,7200
43709,25591,12000
43709,25592,12000
43709,25593,12000
43709,25594,12000
43709,25597,12000
43709,25598,3600
43709,25599,12000
43709,25601,10800
43709,25604,12000
43711,25609,200
43711,25610,2000
43711,25611,12000
43711,25612,12000
43711,25613,2000
43711,25616,10000
43711,25617,160
43711,25618,12000
43711,25620,280
43711,25623,2000
43712,25590,7200
43712,25591,12000
43712,25592,12000
43712,25593,12000
43712,25594,12000
43712,25597,12000
43712,25598,3600
43712,25599,12000
43712,25601,10800
43712,25604,12000
43713,25609,200
43713,25610,2000
43713,25611,12000
43713,25612,12000
43713,25613,2000
43713,25616,10000
43713,25617,160
43713,25618,12000
43713,25620,280
43713,25623,2000
43714,25590,7200
43714,25591,12000
43714,25592,12000
43714,25593,12000
43714,25594,12000
43714,25597,12000
43714,25598,3600
43714,25599,12000
43714,25601,10800
43714,25604,12000
43715,25609,200
43715,25610,2000
43715,25611,12000
43715,25612,12000
43715,25613,2000
43715,25616,10000
43715,25617,160
43715,25618,12000
43715,25620,280
43715,25623,2000
43716,25590,7200
43716,25591,12000
43716,25592,12000
43716,25593,12000
43716,25594,12000
43716,25597,12000
43716,25598,3600
43716,25599,12000
43716,25601,10800
43716,25604,12000
43717,25609,200
43717,25610,2000
43717,25611,12000
43717,25612,12000
43717,25613,2000
43717,25616,10000
43717,25617,160
43717,25618,12000
43717,25620,280
43717,25623,2000
43718,25590,7200
43718,25591,12000
43718,25592,12000
43718,25593,12000
43718,25594,12000
43718,25597,12000
43718,25598,3600
43718,25599,12000
43718,25601,10800
43718,25604,12000
43719,25609,200
43719,25610,2000
43719,25611,12000
43719,25612,12000
43719,25613,2000
43719,25616,10000
43719,25617,160
43719,25618,12000
43719,25620,280
43719,25623,2000
43720,25590,7200
43720,25591,12000
43720,25592,12000
43720,25593,12000
43720,25594,12000
43720,25597,12000
43720,25598,3600
43720,25599,12000
43720,25601,10800
43720,25604,12000
43721,25609,200
43721,25610,2000
43721,25611,12000
43721,25612,12000
43721,25613,2000
43721,25616,10000
43721,25617,160
43721,25618,12000
43721,25620,280
43721,25623,2000
43722,25588,24000
43722,25592,24000
43722,25593,24000
43722,25596,24000
43722,25597,24000
43722,25599,24000
43722,25600,2400
43722,25601,12000
43722,25602,24000
43722,25603,12000
43723,25607,7000
43723,25611,7000
43723,25612,7000
43723,25615,7000
43723,25616,7000
43723,25618,7000
43723,25619,160
43723,25620,160
43723,25621,13000
43723,25622,160
43724,25588,24000
43724,25592,24000
43724,25593,24000
43724,25596,24000
43724,25597,24000
43724,25599,24000
43724,25600,2400
43724,25601,12000
43724,25602,24000
43724,25603,12000
43725,25607,7000
43725,25611,7000
43725,25612,7000
43725,25615,7000
43725,25616,7000
43725,25618,7000
43725,25619,160
43725,25620,160
43725,25621,13000
43725,25622,160
43726,25588,24000
43726,25592,24000
43726,25593,24000
43726,25596,24000
43726,25597,24000
43726,25599,24000
43726,25600,2400
43726,25601,12000
43726,25602,24000
43726,25603,12000
43727,25607,7000
43727,25611,7000
43727,25612,7000
43727,25615,7000
43727,25616,7000
43727,25618,7000
43727,25619,160
43727,25620,160
43727,25621,13000
43727,25622,160
43729,25588,24000
43729,25592,24000
43729,25593,24000
43729,25596,24000
43729,25597,24000
43729,25599,24000
43729,25600,2400
43729,25601,12000
43729,25602,24000
43729,25603,12000
43730,25607,7000
43730,25611,7000
43730,25612,7000
43730,25615,7000
43730,25616,7000
43730,25618,7000
43730,25619,160
43730,25620,160
43730,25621,13000
43730,25622,160
43732,25590,960
43732,25591,1600
43732,25592,1600
43732,25593,1600
43732,25594,1600
43732,25597,1600
43732,25599,1600
43732,25601,1440
43732,25604,1600
43733,25590,960
43733,25591,1600
43733,25592,1600
43733,25593,1600
43733,25594,1600
43733,25597,1600
43733,25599,1600
43733,25601,1440
43733,25604,1600
43734,25609,20
43734,25610,200
43734,25611,1200
43734,25612,1200
43734,25613,200
43734,25616,1000
43734,25617,16
43734,25618,1200
43734,25620,28
43734,25623,200
43775,38,1
43775,39,1
43775,40,1
43854,25609,20
43854,25610,200
43854,25611,1200
43854,25612,1200
43854,25613,200
43854,25616,1000
43854,25617,16
43854,25618,1200
43854,25620,28
43854,25623,200
43855,25590,960
43855,25591,1600
43855,25592,1600
43855,25593,1600
43855,25594,1600
43855,25597,1600
43855,25599,1600
43855,25601,1440
43855,25604,1600
43856,25590,960
43856,25591,1600
43856,25592,1600
43856,25593,1600
43856,25594,1600
43856,25597,1600
43856,25599,1600
43856,25601,1440
43856,25604,1600
43857,25609,20
43857,25610,200
43857,25611,1200
43857,25612,1200
43857,25613,200
43857,25616,1000
43857,25617,16
43857,25618,1200
43857,25620,28
43857,25623,200
43858,25590,960
43858,25591,1600
43858,25592,1600
43858,25593,1600
43858,25594,1600
43858,25597,1600
43858,25599,1600
43858,25601,1440
43858,25604,1600
43859,25609,20
43859,25610,200
43859,25611,1200
43859,25612,1200
43859,25613,200
43859,25616,1000
43859,25617,16
43859,25618,1200
43859,25620,28
43859,25623,200
43860,25590,960
43860,25591,1600
43860,25592,1600
43860,25593,1600
43860,25594,1600
43860,25597,1600
43860,25599,1600
43860,25601,1440
43860,25604,1600
43861,25609,20
43861,25610,200
43861,25611,1200
43861,25612,1200
43861,25613,200
43861,25616,1000
43861,25617,16
43861,25618,1200
43861,25620,28
43861,25623,200
43862,25590,960
43862,25591,1600
43862,25592,1600
43862,25593,1600
43862,25594,1600
43862,25597,1600
43862,25599,1600
43862,25601,1440
43862,25604,1600
43863,25609,20
43863,25610,200
43863,25611,1200
43863,25612,1200
43863,25613,200
43863,25616,1000
43863,25617,16
43863,25618,1200
43863,25620,28
43863,25623,200
43864,25609,20
43864,25610,200
43864,25611,1200
43864,25612,1200
43864,25613,200
43864,25616,1000
43864,25617,16
43864,25618,1200
43864,25620,28
43864,25623,200
43865,25590,960
43865,25591,1600
43865,25592,1600
43865,25593,1600
43865,25594,1600
43865,25597,1600
43865,25599,1600
43865,25601,1440
43865,25604,1600
43866,25609,20
43866,25610,200
43866,25611,1200
43866,25612,1200
43866,25613,200
43866,25616,1000
43866,25617,16
43866,25618,1200
43866,25620,28
43866,25623,200
43867,25590,960
43867,25591,1600
43867,25592,1600
43867,25593,1600
43867,25594,1600
43867,25597,1600
43867,25599,1600
43867,25601,1440
43867,25604,1600
43868,25609,20
43868,25610,200
43868,25611,1200
43868,25612,1200
43868,25613,200
43868,25616,1000
43868,25617,16
43868,25618,1200
43868,25620,28
43868,25623,200
43869,25590,960
43869,25591,1600
43869,25592,1600
43869,25593,1600
43869,25594,1600
43869,25597,1600
43869,25599,1600
43869,25601,1440
43869,25604,1600
43870,25590,960
43870,25591,1600
43870,25592,1600
43870,25593,1600
43870,25594,1600
43870,25597,1600
43870,25599,1600
43870,25601,1440
43870,25604,1600
43871,25609,20
43871,25610,200
43871,25611,1200
43871,25612,1200
43871,25613,200
43871,25616,1000
43871,25617,16
43871,25618,1200
43871,25620,28
43871,25623,200
43872,25590,960
43872,25591,1600
43872,25592,1600
43872,25593,1600
43872,25594,1600
43872,25597,1600
43872,25599,1600
43872,25601,1440
43872,25604,1600
43873,25609,20
43873,25610,200
43873,25611,1200
43873,25612,1200
43873,25613,200
43873,25616,1000
43873,25617,16
43873,25618,1200
43873,25620,28
43873,25623,200
43874,25609,20
43874,25610,200
43874,25611,1200
43874,25612,1200
43874,25613,200
43874,25616,1000
43874,25617,16
43874,25618,1200
43874,25620,28
43874,25623,200
43875,25590,960
43875,25591,1600
43875,25592,1600
43875,25593,1600
43875,25594,1600
43875,25597,1600
43875,25599,1600
43875,25601,1440
43875,25604,1600
43876,25590,960
43876,25591,1600
43876,25592,1600
43876,25593,1600
43876,25594,1600
43876,25597,1600
43876,25599,1600
43876,25601,1440
43876,25604,1600
43877,25609,20
43877,25610,200
43877,25611,1200
43877,25612,1200
43877,25613,200
43877,25616,1000
43877,25617,16
43877,25618,1200
43877,25620,28
43877,25623,200
43878,25607,700
43878,25611,700
43878,25612,700
43878,25615,700
43878,25616,700
43878,25618,700
43878,25619,16
43878,25620,16
43878,25621,1300
43878,25622,16
43879,25588,3200
43879,25592,3200
43879,25593,3200
43879,25596,3200
43879,25597,3200
43879,25599,3200
43879,25600,320
43879,25601,1600
43879,25602,3200
43879,25603,1600
43880,25588,3200
43880,25592,3200
43880,25593,3200
43880,25596,3200
43880,25597,3200
43880,25599,3200
43880,25600,320
43880,25601,1600
43880,25602,3200
43880,25603,1600
43881,25607,700
43881,25611,700
43881,25612,700
43881,25615,700
43881,25616,700
43881,25618,700
43881,25619,16
43881,25620,16
43881,25621,1300
43881,25622,16
43882,25607,700
43882,25611,700
43882,25612,700
43882,25615,700
43882,25616,700
43882,25618,700
43882,25619,16
43882,25620,16
43882,25621,1300
43882,25622,16
43883,25588,3200
43883,25592,3200
43883,25593,3200
43883,25596,3200
43883,25597,3200
43883,25599,3200
43883,25600,320
43883,25601,1600
43883,25602,3200
43883,25603,1600
43884,25607,700
43884,25611,700
43884,25612,700
43884,25615,700
43884,25616,700
43884,25618,700
43884,25619,16
43884,25620,16
43884,25621,1300
43884,25622,16
43885,25588,3200
43885,25592,3200
43885,25593,3200
43885,25596,3200
43885,25597,3200
43885,25599,3200
43885,25600,320
43885,25601,1600
43885,25602,3200
43885,25603,1600
43886,25607,700
43886,25611,700
43886,25612,700
43886,25615,700
43886,25616,700
43886,25618,700
43886,25619,16
43886,25620,16
43886,25621,1300
43886,25622,16
43887,25588,3200
43887,25592,3200
43887,25593,3200
43887,25596,3200
43887,25597,3200
43887,25599,3200
43887,25600,320
43887,25601,1600
43887,25602,3200
43887,25603,1600
43888,25607,700
43888,25611,700
43888,25612,700
43888,25615,700
43888,25616,700
43888,25618,700
43888,25619,16
43888,25620,16
43888,25621,1300
43888,25622,16
43889,25588,3200
43889,25592,3200
43889,25593,3200
43889,25596,3200
43889,25597,3200
43889,25599,3200
43889,25600,320
43889,25601,1600
43889,25602,3200
43889,25603,1600
43890,25607,700
43890,25611,700
43890,25612,700
43890,25615,700
43890,25616,700
43890,25618,700
43890,25619,16
43890,25620,16
43890,25621,1300
43890,25622,16
43891,25588,3200
43891,25592,3200
43891,25593,3200
43891,25596,3200
43891,25597,3200
43891,25599,3200
43891,25600,320
43891,25601,1600
43891,25602,3200
43891,25603,1600
43892,25607,700
43892,25611,700
43892,25612,700
43892,25615,700
43892,25616,700
43892,25618,700
43892,25619,16
43892,25620,16
43892,25621,1300
43892,25622,16
43893,25588,3200
43893,25592,3200
43893,25593,3200
43893,25596,3200
43893,25597,3200
43893,25599,3200
43893,25600,320
43893,25601,1600
43893,25602,3200
43893,25603,1600
43894,25597,10
43894,25599,12
43894,25601,5
43894,25604,5
43896,25597,50
43896,25599,60
43896,25601,25
43896,25604,25
43898,25597,250
43898,25599,300
43898,25601,125
43898,25604,125
43900,25597,1250
43900,25599,1500
43900,25601,625
43900,25604,625
43919,25590,960
43919,25591,1600
43919,25592,1600
43919,25593,1600
43919,25594,1600
43919,25597,1600
43919,25599,1600
43919,25601,1440
43919,25604,1600
43920,25590,960
43920,25591,1600
43920,25592,1600
43920,25593,1600
43920,25594,1600
43920,25597,1600
43920,25599,1600
43920,25601,1440
43920,25604,1600
43921,25609,20
43921,25610,200
43921,25611,1200
43921,25612,1200
43921,25613,200
43921,25616,1000
43921,25617,16
43921,25618,1200
43921,25620,28
43921,25623,200
44102,34,103726
44102,35,31548
44102,36,6467
44102,37,4161
44102,38,1547
44102,39,541
44102,40,432
44111,34,676
44111,35,50
44111,36,318
44111,37,2
44111,38,5
44111,39,8
44111,40,2
44112,34,773
44112,35,541
44112,36,518
44112,37,3
44112,38,5
44112,39,6
44113,34,8050
44113,35,1509
44113,38,5
44113,39,2
44114,34,8050
44114,35,1509
44114,38,5
44114,39,2
44217,48927,88
44953,34,16667
44953,35,12222
44953,36,2778
44953,37,11
44953,38,6
44953,39,2
44953,40,2
44953,3828,30
44953,11399,38
44953,11532,30
44953,11537,60
44953,11539,180
44953,11543,300
44953,11549,6
44953,11554,60
44953,11557,15
44993,34,14000
44993,35,9000
44993,36,3000
44993,37,300
44993,38,60
44993,39,25
44993,40,5
44993,3828,23
44993,11399,30
44993,11530,30
44993,11534,68
44993,11541,165
44993,11543,300
44993,11547,3
44993,11554,60
44993,11558,15
44995,34,420000
44995,35,95000
44995,36,40000
44995,37,9500
44995,38,2200
44995,39,1100
44995,40,230
44995,3828,75
44995,11399,300
44995,11530,57
44995,11534,495
44995,11541,1800
44995,11543,3750
44995,11547,30
44995,11554,375
44995,11558,300
44996,34,11000000
44996,35,2500000
44996,36,680000
44996,37,180000
44996,38,40000
44996,39,19000
44996,40,7300
44996,3828,450
44996,11399,1500
44996,11530,225
44996,11534,900
44996,11541,6300
44996,11543,18750
44996,11547,150
44996,11554,2250
44996,11558,1634
44996,21025,3
45009,34,1500000
45009,35,250000
45009,36,75000
45009,37,10000
45009,38,1000
45009,39,350
45009,40,250
45009,2867,10
45009,2868,10
45009,2869,10
45009,2870,10
45009,2871,5
45009,2872,10
45009,2875,5
45009,2876,5
45010,34,12
45010,35,8
45010,37,8
45010,38,5
45010,39,50
45010,40,25
45490,35,8000
45490,36,400
45490,16634,65
45491,35,4000
45491,36,400
45491,16635,65
45492,35,6000
45492,36,400
45492,16633,65
45493,35,2000
45493,36,400
45493,16636,65
45494,16640,40
45495,16639,40
45496,16638,40
45497,16637,40
45498,16634,10
45498,16643,40
45499,16635,10
45499,16644,40
45500,16636,10
45500,16642,40
45501,16633,10
45501,16641,40
45502,16634,15
45502,16640,10
45502,16649,50
45503,16636,15
45503,16638,10
45503,16648,50
45504,16633,15
45504,16639,10
45504,16647,50
45506,16635,15
45506,16637,10
45506,16646,50
45510,16634,20
45510,16640,20
45510,16642,10
45510,16650,22
45511,16635,20
45511,16637,20
45511,16641,10
45511,16651,22
45512,16633,20
45512,16639,20
45512,16644,10
45512,16652,22
45513,16636,20
45513,16638,20
45513,16643,10
45513,16653,22
45530,34,23333
45530,35,6333
